item_type,item_id,source_card_id,target_card_id,review_priority,status,net_score,review_reasons,blocked_until,recommended_next_action
candidate_edge,BT17-054TH->BT14-025TH,BT17-054TH,BT14-025TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-054TH->BT14-056TH,BT17-054TH,BT14-056TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD08-001TH->BT14-025TH,TD08-001TH,BT14-025TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD08-001TH->BT14-056TH,TD08-001TH,BT14-056TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD08-012TH->BT14-025TH,TD08-012TH,BT14-025TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD08-012TH->BT14-056TH,TD08-012TH,BT14-056TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-012TH->BT14-025TH,TD16-012TH,BT14-025TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-012TH->BT14-056TH,TD16-012TH,BT14-056TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-013TH->BT14-025TH,TD16-013TH,BT14-025TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-013TH->BT14-056TH,TD16-013TH,BT14-056TH,P2_candidate_edge_review,synergy,8,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT15-026TH->BT12-053TH,BT15-026TH,BT12-053TH,P2_candidate_edge_review,synergy,7,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT15-026TH->BT17-048TH,BT15-026TH,BT17-048TH,P2_candidate_edge_review,synergy,7,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT15-026TH->TD08-011TH,BT15-026TH,TD08-011TH,P2_candidate_edge_review,synergy,7,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT15-026TH->TD16-010TH,BT15-026TH,TD16-010TH,P2_candidate_edge_review,synergy,7,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT14-025TH,BT17-056TH,BT14-025TH,P2_candidate_edge_review,synergy,7,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT14-056TH,BT17-056TH,BT14-056TH,P2_candidate_edge_review,synergy,7,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT10-025TH,BT14-025TH,BT10-025TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT10-053TH,BT14-025TH,BT10-053TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT12-052TH,BT14-025TH,BT12-052TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT12-054TH,BT14-025TH,BT12-054TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT12-055TH,BT14-025TH,BT12-055TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT14-058TH,BT14-025TH,BT14-058TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT15-025TH,BT14-025TH,BT15-025TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT15-026TH,BT14-025TH,BT15-026TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT17-023TH,BT14-025TH,BT17-023TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT14-025TH->BT17-052TH,BT14-025TH,BT17-052TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT10-055TH,BT17-056TH,BT10-055TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT10-059TH,BT17-056TH,BT10-059TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT10-060TH,BT17-056TH,BT10-060TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT12-057TH,BT17-056TH,BT12-057TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT14-003TH,BT17-056TH,BT14-003TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT14-S03TH,BT17-056TH,BT14-S03TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT15-050TH,BT17-056TH,BT15-050TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT15-052TH,BT17-056TH,BT15-052TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT15-055TH,BT17-056TH,BT15-055TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT17-049TH,BT17-056TH,BT17-049TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT17-050TH,BT17-056TH,BT17-050TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT17-053TH,BT17-056TH,BT17-053TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->BT17-055TH,BT17-056TH,BT17-055TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->TD16-002TH,BT17-056TH,TD16-002TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->TD16-014TH,BT17-056TH,TD16-014TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->TD16-015TH,BT17-056TH,TD16-015TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->TD16-016TH,BT17-056TH,TD16-016TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,BT17-056TH->TD16-017TH,BT17-056TH,TD16-017TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT10-025TH,TD16-015TH,BT10-025TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT10-053TH,TD16-015TH,BT10-053TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT12-052TH,TD16-015TH,BT12-052TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT12-054TH,TD16-015TH,BT12-054TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT12-055TH,TD16-015TH,BT12-055TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT14-026TH,TD16-015TH,BT14-026TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT14-058TH,TD16-015TH,BT14-058TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT15-025TH,TD16-015TH,BT15-025TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT15-026TH,TD16-015TH,BT15-026TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT17-023TH,TD16-015TH,BT17-023TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->BT17-052TH,TD16-015TH,BT17-052TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
candidate_edge,TD16-015TH->TD16-006TH,TD16-015TH,TD16-006TH,P2_candidate_edge_review,synergy,5,fifth_slice_candidate_compatibility_edge;requires_human_recipe_selection_before_m52_03,human_recipe_selection;m52_04_recipe_validator;combo_line_to_recipe_consistency_check,consider_for_m52_03_advisory_recipe_draft
